Architecture,Batchsize,Dropout,Epochs,Iteration,LearningRate,Length,Model,TestLoss,TrainLoss,Variables
16,20,0.0,300,15,0.001,20,rnn,201.31143221291163,0.001425214449315512,NBPFM
16,20,0.0,300,16,0.001,20,rnn,201.11191599856141,0.0012747813623288386,NBPFM
16,20,0.0,300,17,0.001,20,rnn,200.84616039645286,0.0012067770177025287,NBPFM
16,20,0.0,300,18,0.001,20,rnn,200.86869188534317,0.0012393067944519503,NBPFM
16,20,0.0,300,19,0.001,20,rnn,201.00245026619203,0.0012441750974782433,NBPFM
16,20,0.0,300,20,0.001,20,rnn,201.000487953104,0.0012386375725249288,NBPFM
16,20,0.0,300,21,0.001,20,rnn,200.9056112638084,0.0011032860310214961,NBPFM
16,20,0.0,300,22,0.001,20,rnn,200.77695981917842,0.0011669006209597693,NBPFM
16,20,0.0,300,23,0.001,20,rnn,201.05352668352023,0.0010560192768612215,NBPFM
16,20,0.0,300,24,0.001,20,rnn,200.71693912629158,0.0011731993273383767,NBPFM
16,20,0.0,300,25,0.001,20,rnn,200.57694154144616,0.00111345769818722,NBPFM
16,20,0.0,300,26,0.001,20,rnn,200.64297928348665,0.001135377320698813,NBPFM
16,20,0.0,300,27,0.001,20,rnn,200.6222419328587,0.0011281982182853065,NBPFM
16,20,0.0,300,28,0.001,20,rnn,200.37681349887643,0.0010030897650604828,NBPFM
16,20,0.0,300,29,0.001,20,rnn,200.5725839266213,0.0009985520130133517,NBPFM
16,20,0.0,300,30,0.001,20,rnn,200.84848120904738,0.0009726614742014076,NBPFM
16,20,0.0,300,31,0.001,20,rnn,200.78802342568673,0.001146819492425239,NBPFM
16,20,0.0,300,32,0.001,20,rnn,200.80956112441197,0.0009902239268926043,NBPFM
16,20,0.0,300,33,0.001,20,rnn,200.94739622710853,0.0009730966147241904,NBPFM
16,20,0.0,300,34,0.001,20,rnn,200.92072648899529,0.001015050388823804,NBPFM
16,20,0.0,300,35,0.001,20,rnn,200.64468777564264,0.0010671536866900943,NBPFM
16,20,0.0,300,36,0.001,20,rnn,200.78100930490803,0.0010119923299694213,NBPFM
16,20,0.0,300,37,0.001,20,rnn,201.0209683654129,0.0010450678285754595,NBPFM
16,20,0.0,300,38,0.001,20,rnn,200.89525776524698,0.0009676697737504779,NBPFM
16,20,0.0,300,39,0.001,20,rnn,201.16863800376973,0.0009130646147006642,NBPFM
16,20,0.0,300,40,0.001,20,rnn,201.02974627094883,0.0010125824730337588,NBPFM
16,20,0.0,300,41,0.001,20,rnn,200.89007945727278,0.000879166327336783,NBPFM
16,20,0.0,300,42,0.001,20,rnn,200.60486594579552,0.001043029748196263,NBPFM
16,20,0.0,300,43,0.001,20,rnn,201.20688063098538,0.0009035395919307766,NBPFM
16,20,0.0,300,44,0.001,20,rnn,200.86131499915996,0.0009474909552360474,NBPFM
16,20,0.0,300,45,0.001,20,rnn,200.94112584924184,0.0009214882979464282,NBPFM
16,20,0.0,300,46,0.001,20,rnn,200.9895757859753,0.0009382159543982257,NBPFM
16,20,0.0,300,47,0.001,20,rnn,201.13970914451025,0.0009595803314505736,NBPFM
16,20,0.0,300,48,0.001,20,rnn,200.76524320212744,0.0009018926067911188,NBPFM
16,20,0.0,300,49,0.001,20,rnn,201.12923357563633,0.0008923691524986318,NBPFM
16,20,0.0,300,50,0.001,20,rnn,201.27264699628276,0.0009392543749224084,NBPFM
16,20,0.0,300,51,0.001,20,rnn,201.47575033864666,0.0009056999868687032,NBPFM
16,20,0.0,300,52,0.001,20,rnn,202.43845572522892,0.0009434462600995996,NBPFM
16,20,0.0,300,53,0.001,20,rnn,202.04739412697413,0.0008939259573854806,NBPFM
16,20,0.0,300,54,0.001,20,rnn,201.70926904165617,0.0008999466876028686,NBPFM
16,20,0.0,300,55,0.001,20,rnn,202.01149610293808,0.000876220456864034,NBPFM
16,20,0.0,300,56,0.001,20,rnn,201.75235050980763,0.000906446422666176,NBPFM
16,20,0.0,300,57,0.001,20,rnn,202.4678444811093,0.0009065491805461445,NBPFM
16,20,0.0,300,58,0.001,20,rnn,202.40997084750924,0.000868981058824487,NBPFM
16,20,0.0,300,59,0.001,20,rnn,202.30855109101984,0.0008527257765132574,NBPFM
16,20,0.0,300,60,0.001,20,rnn,202.45372222572246,0.000890872335691701,NBPFM
16,20,0.0,300,61,0.001,20,rnn,202.05911287697413,0.0008620427887694615,NBPFM
16,20,0.0,300,62,0.001,20,rnn,202.5525858889344,0.0009153664231948775,NBPFM
16,20,0.0,300,63,0.001,20,rnn,202.34657533707158,0.0008147581962690819,NBPFM
16,20,0.0,300,64,0.001,20,rnn,202.0173101937899,0.0008373978217282603,NBPFM
16,20,0.0,300,65,0.001,20,rnn,202.06291805800572,0.0008673608144720195,NBPFM
16,20,0.0,300,66,0.001,20,rnn,202.18367677093835,0.0008431540825435521,NBPFM
16,20,0.0,300,67,0.001,20,rnn,202.61352653913602,0.0008504651649604722,NBPFM
16,20,0.0,300,68,0.001,20,rnn,203.61683818858157,0.000889159276250935,NBPFM
16,20,0.0,300,69,0.001,20,rnn,202.55960624448716,0.0008794443610797746,NBPFM
16,20,0.0,300,70,0.001,20,rnn,202.45604090536796,0.0008534946532416788,NBPFM
16,20,0.0,300,71,0.001,20,rnn,201.96026808215726,0.0008305577780789775,NBPFM
16,20,0.0,300,72,0.001,20,rnn,202.2621599422988,0.0008522477087793841,NBPFM
16,20,0.0,300,73,0.001,20,rnn,202.77948539487778,0.0008649557993355487,NBPFM
16,20,0.0,300,74,0.001,20,rnn,203.32408732752646,0.000807897104604435,NBPFM
16,20,0.0,300,75,0.001,20,rnn,202.00918775989163,0.0008457678104800883,NBPFM
16,20,0.0,300,76,0.001,20,rnn,203.195557296917,0.0008669743747500482,NBPFM
16,20,0.0,300,77,0.001,20,rnn,203.4947744390016,0.0008547583234484523,NBPFM
16,20,0.0,300,78,0.001,20,rnn,202.85704040527344,0.0008479516611494605,NBPFM
16,20,0.0,300,79,0.001,20,rnn,202.84158817414314,0.0007997680418205858,NBPFM
16,20,0.0,300,80,0.001,20,rnn,203.03531293971565,0.0008417675430449577,NBPFM
16,20,0.0,300,81,0.001,20,rnn,204.19775308588498,0.0008386439854724794,NBPFM
16,20,0.0,300,82,0.001,20,rnn,203.49932615218623,0.0008582334575225769,NBPFM
16,20,0.0,300,83,0.001,20,rnn,202.42698078770792,0.0008143330978978205,NBPFM
16,20,0.0,300,84,0.001,20,rnn,203.43880355999033,0.0008130280295654791,NBPFM
16,20,0.0,300,85,0.001,20,rnn,203.44595943984166,0.000804050906432382,NBPFM
16,20,0.0,300,86,0.001,20,rnn,203.0392590594548,0.0008101036955360874,NBPFM
16,20,0.0,300,87,0.001,20,rnn,203.92648577946488,0.0008593219205967441,NBPFM
16,20,0.0,300,88,0.001,20,rnn,203.30069921349966,0.0007964050196523037,NBPFM
16,20,0.0,300,89,0.001,20,rnn,203.75581441899783,0.0007615851968156315,NBPFM
16,20,0.0,300,90,0.001,20,rnn,203.93944081952495,0.0008013904853899193,NBPFM
16,20,0.0,300,91,0.001,20,rnn,203.91695363034484,0.000793539698176857,NBPFM
16,20,0.0,300,92,0.001,20,rnn,203.0589309200164,0.0007889946072702847,NBPFM
16,20,0.0,300,93,0.001,20,rnn,203.22082601567752,0.0008371277413893021,NBPFM
16,20,0.0,300,94,0.001,20,rnn,203.92333377304897,0.0007916714821476489,NBPFM
16,20,0.0,300,95,0.001,20,rnn,203.62611487603957,0.0007800432191210329,NBPFM
16,20,0.0,300,96,0.001,20,rnn,203.41761336788053,0.0007807640950270598,NBPFM
16,20,0.0,300,97,0.001,20,rnn,203.20436309486308,0.0008042472316407828,NBPFM
16,20,0.0,300,98,0.001,20,rnn,203.5116690358808,0.0007692432717635466,NBPFM
16,20,0.0,300,99,0.001,20,rnn,204.20735447381134,0.0007853588342518916,NBPFM
16,20,0.0,300,100,0.001,20,rnn,204.3094708842616,0.0007771747221986222,NBPFM
16,20,0.0,300,101,0.001,20,rnn,203.10306918236518,0.0007546852824405857,NBPFM
16,20,0.0,300,102,0.001,20,rnn,204.0757310108472,0.0007759095802533901,NBPFM
16,20,0.0,300,103,0.001,20,rnn,204.21717391475553,0.000818539926170757,NBPFM
16,20,0.0,300,104,0.001,20,rnn,203.99985577983242,0.0007750837973216348,NBPFM
16,20,0.0,300,105,0.001,20,rnn,204.0892078030494,0.0007567214680978307,NBPFM
16,20,0.0,300,106,0.001,20,rnn,204.02141923801872,0.0007677686537468245,NBPFM
16,20,0.0,300,107,0.001,20,rnn,204.19107318180863,0.0008156535795248884,NBPFM
16,20,0.0,300,108,0.001,20,rnn,203.3098415251701,0.0007661264260663771,NBPFM
16,20,0.0,300,109,0.001,20,rnn,203.85120350827452,0.0007849694634925433,NBPFM
16,20,0.0,300,110,0.001,20,rnn,202.06653750840053,0.0007199542523394288,NBPFM
16,20,0.0,300,111,0.001,20,rnn,203.6831794656733,0.0007935787862641186,NBPFM
16,20,0.0,300,112,0.001,20,rnn,203.49359311339677,0.0007637437392008661,NBPFM
16,20,0.0,300,113,0.001,20,rnn,203.627440421812,0.0008027465781353425,NBPFM
16,20,0.0,300,114,0.001,20,rnn,204.1765364780221,0.0007900463937286047,NBPFM
16,20,0.0,300,115,0.001,20,rnn,203.68523152669272,0.0007796589090640316,NBPFM
16,20,0.0,300,116,0.001,20,rnn,203.37561707855554,0.0007016303355558976,NBPFM
16,20,0.0,300,117,0.001,20,rnn,203.1272218765751,0.0007783477039699773,NBPFM
16,20,0.0,300,118,0.001,20,rnn,202.8089338733304,0.0007070550588347638,NBPFM
16,20,0.0,300,119,0.001,20,rnn,203.76211777553763,0.0008117693397516925,NBPFM
16,20,0.0,300,120,0.001,20,rnn,204.47858453566027,0.0007599401143780078,NBPFM
16,20,0.0,300,121,0.001,20,rnn,203.6034178374916,0.0007553675155010154,NBPFM
16,20,0.0,300,122,0.001,20,rnn,203.9168187623383,0.0007587344826465743,NBPFM
16,20,0.0,300,123,0.001,20,rnn,203.74081240418136,0.0007484656072006391,NBPFM
16,20,0.0,300,124,0.001,20,rnn,204.03741044895622,0.0007247581076714391,NBPFM
16,20,0.0,300,125,0.001,20,rnn,203.23548134424354,0.0007590136693550214,NBPFM
16,20,0.0,300,126,0.001,20,rnn,203.62730670231645,0.0007392588323132406,NBPFM
16,20,0.0,300,127,0.001,20,rnn,203.41187015656502,0.0007367288131737501,NBPFM
16,20,0.0,300,128,0.001,20,rnn,203.64517917427966,0.0007871181352197954,NBPFM
16,20,0.0,300,129,0.001,20,rnn,203.45422953944052,0.0007554606839035567,NBPFM
16,20,0.0,300,130,0.001,20,rnn,204.16856466313845,0.0007581903093953877,NBPFM
16,20,0.0,300,131,0.001,20,rnn,202.93819140362484,0.0007344059421122575,NBPFM
16,20,0.0,300,132,0.001,20,rnn,203.9675040296329,0.0007036346543182228,NBPFM
16,20,0.0,300,133,0.001,20,rnn,203.56385146930654,0.0007084741617643064,NBPFM
16,20,0.0,300,134,0.001,20,rnn,203.8692366077054,0.0007402524436568661,NBPFM
16,20,0.0,300,135,0.001,20,rnn,202.81720331663726,0.0007505050847201698,NBPFM
16,20,0.0,300,136,0.001,20,rnn,204.00445622269825,0.0007151517490837573,NBPFM
16,20,0.0,300,137,0.001,20,rnn,203.34477053406417,0.0007780263779662369,NBPFM
16,20,0.0,300,138,0.001,20,rnn,203.86023031255252,0.0007576915611993641,NBPFM
16,20,0.0,300,139,0.001,20,rnn,203.38637075116557,0.0007253065550391893,NBPFM
16,20,0.0,300,140,0.001,20,rnn,203.94637454453334,0.0007617552445510462,NBPFM
16,20,0.0,300,141,0.001,20,rnn,203.35862781155495,0.0007941146074983251,NBPFM
16,20,0.0,300,142,0.001,20,rnn,203.95439065912717,0.0007342924477353502,NBPFM
16,20,0.0,300,143,0.001,20,rnn,203.04122350549184,0.0007149413637522738,NBPFM
16,20,0.0,300,144,0.001,20,rnn,202.69684789514028,0.0007474192421131026,NBPFM
16,20,0.0,300,145,0.001,20,rnn,203.46561276015416,0.0007393684022107302,NBPFM
16,20,0.0,300,146,0.001,20,rnn,203.09412195349253,0.000758156735153984,NBPFM
16,20,0.0,300,147,0.001,20,rnn,203.24919637044272,0.0007733655929182385,NBPFM
16,20,0.0,300,148,0.001,20,rnn,203.33057296917002,0.0007902805871669433,NBPFM
16,20,0.0,300,149,0.001,20,rnn,203.83519769483996,0.0007882817832675452,NBPFM
16,20,0.0,300,150,0.001,20,rnn,203.4349368515835,0.0006989007660811166,NBPFM
16,20,0.0,300,151,0.001,20,rnn,202.9247556296728,0.0007173045954112494,NBPFM
16,20,0.0,300,152,0.001,20,rnn,203.60211214455225,0.0007520933801862812,NBPFM
16,20,0.0,300,153,0.001,20,rnn,203.85373220136088,0.0007815707949996595,NBPFM
16,20,0.0,300,154,0.001,20,rnn,203.84923840594547,0.0006844552306731242,NBPFM
16,20,0.0,300,155,0.001,20,rnn,202.97992123839677,0.0007596314261649905,NBPFM
16,20,0.0,300,156,0.001,20,rnn,203.09037649503318,0.0007444492233629208,NBPFM
16,20,0.0,300,157,0.001,20,rnn,203.69649448189685,0.0007126835809822785,NBPFM
16,20,0.0,300,158,0.001,20,rnn,203.5602093768376,0.0007393864839824707,NBPFM
16,20,0.0,300,159,0.001,20,rnn,202.29289951119372,0.000712481355363433,NBPFM
16,20,0.0,300,160,0.001,20,rnn,203.7905987155053,0.0007340944871576803,NBPFM
16,20,0.0,300,161,0.001,20,rnn,204.13899247364333,0.0007579273540183641,NBPFM
16,20,0.0,300,162,0.001,20,rnn,203.52863106676327,0.00072287861469029,NBPFM
16,20,0.0,300,163,0.001,20,rnn,204.1450928718813,0.0007251895250945342,NBPFM
16,20,0.0,300,164,0.001,20,rnn,203.76048951507897,0.0007725654275379374,NBPFM
16,20,0.0,300,165,0.001,20,rnn,203.50724529963668,0.0007601531462803964,NBPFM
16,20,0.0,300,166,0.001,20,rnn,203.5097936814831,0.0006988878268075692,NBPFM
16,20,0.0,300,167,0.001,20,rnn,203.10827587496848,0.0007467055660409612,NBPFM
16,20,0.0,300,168,0.001,20,rnn,203.67441025600638,0.0007145653720316102,NBPFM
16,20,0.0,300,169,0.001,20,rnn,204.52221269504997,0.0006912539281847296,NBPFM
16,20,0.0,300,170,0.001,20,rnn,203.33319584015877,0.0007179122908236159,NBPFM
16,20,0.0,300,171,0.001,20,rnn,203.26651624453964,0.0006893382230754792,NBPFM
16,20,0.0,300,172,0.001,20,rnn,203.24319261120212,0.0007393664137619267,NBPFM
16,20,0.0,300,173,0.001,20,rnn,203.59926006358157,0.0006998480648592225,NBPFM
16,20,0.0,300,174,0.001,20,rnn,203.65965336625294,0.0007295307068195525,NBPFM
16,20,0.0,300,175,0.001,20,rnn,204.11039422148016,0.0007591455694793734,NBPFM
16,20,0.0,300,176,0.001,20,rnn,203.60811869303384,0.0007271314766170377,NBPFM
16,20,0.0,300,177,0.001,20,rnn,202.79443146080098,0.0006974851483352712,NBPFM
16,20,0.0,300,178,0.001,20,rnn,203.91121140346732,0.000735825029942232,NBPFM
16,20,0.0,300,179,0.001,20,rnn,203.9479745844359,0.0007035977170196792,NBPFM
16,20,0.0,300,180,0.001,20,rnn,203.74000204763104,0.0007499212049253245,NBPFM
16,20,0.0,300,181,0.001,20,rnn,203.28865166120633,0.0007193417127040135,NBPFM
16,20,0.0,300,182,0.001,20,rnn,203.0671877297022,0.0007009909726724389,NBPFM
16,20,0.0,300,183,0.001,20,rnn,203.5037105109102,0.0007268722946455161,NBPFM
16,20,0.0,300,184,0.001,20,rnn,203.3318151658581,0.0006868943551859458,NBPFM
16,20,0.0,300,185,0.001,20,rnn,204.50946487918978,0.0007147248122423026,NBPFM
16,20,0.0,300,186,0.001,20,rnn,203.8693576935799,0.0007140485870104874,NBPFM
16,20,0.0,300,187,0.001,20,rnn,203.71934017058342,0.0007114136506745752,NBPFM
16,20,0.0,300,188,0.001,20,rnn,203.20476573000673,0.0007427091913996264,NBPFM
16,20,0.0,300,189,0.001,20,rnn,202.4140844857821,0.0006534772013941209,NBPFM
16,20,0.0,300,190,0.001,20,rnn,203.97340032105805,0.0007071442466626014,NBPFM
16,20,0.0,300,191,0.001,20,rnn,203.65259560205604,0.0007461523105170057,NBPFM
16,20,0.0,300,192,0.001,20,rnn,203.20783143402429,0.0007559584953004785,NBPFM
16,20,0.0,300,193,0.001,20,rnn,203.68988955918178,0.0006929389273864217,NBPFM
16,20,0.0,300,194,0.001,20,rnn,202.99234878375967,0.0006952222724731822,NBPFM
16,20,0.0,300,195,0.001,20,rnn,203.13356543100008,0.0007150552709810987,NBPFM
16,20,0.0,300,196,0.001,20,rnn,203.7494147516066,0.0007230792518815286,NBPFM
16,20,0.0,300,197,0.001,20,rnn,203.45643845424857,0.0007005080146344519,NBPFM
16,20,0.0,300,198,0.001,20,rnn,202.69664657756846,0.0007118199940524265,NBPFM
16,20,0.0,300,199,0.001,20,rnn,202.89041072066112,0.000704697737600454,NBPFM
16,20,0.0,300,200,0.001,20,rnn,203.8958453106624,0.000737392769028653,NBPFM
16,20,0.0,300,201,0.001,20,rnn,203.4239265688004,0.0007433733492992663,NBPFM
16,20,0.0,300,202,0.001,20,rnn,203.16394059376051,0.0006610992803020522,NBPFM
16,20,0.0,300,203,0.001,20,rnn,203.19837098480554,0.0007088860525513037,NBPFM
16,20,0.0,300,204,0.001,20,rnn,203.31510564332368,0.0006948280898022956,NBPFM
16,20,0.0,300,205,0.001,20,rnn,203.48525804088962,0.0007366369930922144,NBPFM
16,20,0.0,300,206,0.001,20,rnn,203.56432350732948,0.0006573739395853115,NBPFM
16,20,0.0,300,207,0.001,20,rnn,203.25285109653268,0.0007184810965554789,NBPFM
16,20,0.0,300,208,0.001,20,rnn,202.61823592647428,0.000725510395060028,NBPFM
16,20,0.0,300,209,0.001,20,rnn,202.90934146347865,0.0006740924844991476,NBPFM
16,20,0.0,300,210,0.001,20,rnn,203.03014332761046,0.0006867344153203792,NBPFM
16,20,0.0,300,211,0.001,20,rnn,203.17161100654192,0.0006805299085743915,NBPFM
16,20,0.0,300,212,0.001,20,rnn,203.71044249175696,0.0007033248209633604,NBPFM
16,20,0.0,300,213,0.001,20,rnn,203.83235529417632,0.0007610192621922902,NBPFM
16,20,0.0,300,214,0.001,20,rnn,203.11539910429266,0.0006946372167114669,NBPFM
16,20,0.0,300,215,0.001,20,rnn,202.65457793205016,0.0006930476809684087,NBPFM
16,20,0.0,300,216,0.001,20,rnn,204.47711559008528,0.0007032583515699302,NBPFM
16,20,0.0,300,217,0.001,20,rnn,202.82985088389407,0.0007305616593947233,NBPFM
16,20,0.0,300,218,0.001,20,rnn,203.4931914626911,0.0007033562226664094,NBPFM
16,20,0.0,300,219,0.001,20,rnn,203.12639560494372,0.0006819792792529008,NBPFM
16,20,0.0,300,220,0.001,20,rnn,202.9768314156481,0.0007127084502054038,NBPFM
16,20,0.0,300,221,0.001,20,rnn,203.17313081474714,0.000702997608631674,NBPFM
16,20,0.0,300,222,0.001,20,rnn,203.80529506232148,0.0006847470266943527,NBPFM
16,20,0.0,300,223,0.001,20,rnn,203.4837403656334,0.0007388118015457024,NBPFM
16,20,0.0,300,224,0.001,20,rnn,203.63501977407805,0.0006943097476088892,NBPFM
16,20,0.0,300,225,0.001,20,rnn,203.4332761046707,0.0006939516619807961,NBPFM
16,20,0.0,300,226,0.001,20,rnn,202.48438189106602,0.0007179597784171722,NBPFM
16,20,0.0,300,227,0.001,20,rnn,203.22448779690652,0.000687314440422411,NBPFM
16,20,0.0,300,228,0.001,20,rnn,203.39044173045824,0.0006997369184260137,NBPFM
16,20,0.0,300,229,0.001,20,rnn,203.98358974661878,0.0006566019358723023,NBPFM
16,20,0.0,300,230,0.001,20,rnn,203.65946287749915,0.0007061154857153944,NBPFM
16,20,0.0,300,231,0.001,20,rnn,203.08812459309897,0.0006977168665397712,NBPFM
16,20,0.0,300,232,0.001,20,rnn,203.1178713562668,0.0006697954115850891,NBPFM
16,20,0.0,300,233,0.001,20,rnn,203.4766594671434,0.0007133866303227341,NBPFM
16,20,0.0,300,234,0.001,20,rnn,203.43651605421496,0.0006892619495247541,NBPFM
16,20,0.0,300,235,0.001,20,rnn,203.00955265824513,0.0006465909306913795,NBPFM
16,20,0.0,300,236,0.001,20,rnn,203.47554245815482,0.0006605998929953002,NBPFM
16,20,0.0,300,237,0.001,20,rnn,203.97093889790196,0.0006811280264794546,NBPFM
16,20,0.0,300,238,0.001,20,rnn,203.04569613549018,0.0006962335636896852,NBPFM
16,20,0.0,300,239,0.001,20,rnn,203.29087862404444,0.0006804696530052361,NBPFM
16,20,0.0,300,240,0.001,20,rnn,203.58389610372564,0.0006806957309343351,NBPFM
16,20,0.0,300,241,0.001,20,rnn,203.1971712830246,0.0006811097796295359,NBPFM
16,20,0.0,300,242,0.001,20,rnn,203.3755896783644,0.0007054222401410531,NBPFM
16,20,0.0,300,243,0.001,20,rnn,202.9156254594044,0.0006899399426577973,NBPFM
16,20,0.0,300,244,0.001,20,rnn,203.51477608629452,0.000728728009758064,NBPFM
16,20,0.0,300,245,0.001,20,rnn,202.92447555706065,0.0006821080751251429,NBPFM
16,20,0.0,300,246,0.001,20,rnn,203.28065408686155,0.0006685110374844523,NBPFM
16,20,0.0,300,247,0.001,20,rnn,202.55579630533853,0.0007398793984252099,NBPFM
16,20,0.0,300,248,0.001,20,rnn,202.64105864494078,0.0006826428197132128,NBPFM
16,20,0.0,300,249,0.001,20,rnn,203.35369758195773,0.0006695061300722231,NBPFM
16,20,0.0,300,250,0.001,20,rnn,203.56097887921078,0.000698709093886728,NBPFM
16,20,0.0,300,251,0.001,20,rnn,203.68873366489206,0.0006933484152297399,NBPFM
16,20,0.0,300,252,0.001,20,rnn,202.37208048502603,0.0006790202549440906,NBPFM
16,20,0.0,300,253,0.001,20,rnn,203.00333544003067,0.0006814893810075372,NBPFM
16,20,0.0,300,254,0.001,20,rnn,203.29771997595347,0.0006581660744550097,NBPFM
16,20,0.0,300,255,0.001,20,rnn,202.9623262138777,0.0006910220537427312,NBPFM
16,20,0.0,300,256,0.001,20,rnn,202.2528548702117,0.0006882519359820553,NBPFM
16,20,0.0,300,257,0.001,20,rnn,203.65947764406923,0.0006935473114329701,NBPFM
16,20,0.0,300,258,0.001,20,rnn,203.31626810053342,0.0006914516575747139,NBPFM
16,20,0.0,300,259,0.001,20,rnn,204.52540604786208,0.0006973460121537179,NBPFM
16,20,0.0,300,260,0.001,20,rnn,203.41268198977235,0.0006729357006523999,NBPFM
16,20,0.0,300,261,0.001,20,rnn,202.14127784646968,0.0006605183290410286,NBPFM
16,20,0.0,300,262,0.001,20,rnn,202.6719993673345,0.0006782831931226982,NBPFM
16,20,0.0,300,263,0.001,20,rnn,203.38089481476814,0.000693745622430147,NBPFM
16,20,0.0,300,264,0.001,20,rnn,203.23981287146128,0.0006624095795002656,NBPFM
16,20,0.0,300,265,0.001,20,rnn,203.43111854471186,0.0006813016812121796,NBPFM
16,20,0.0,300,266,0.001,20,rnn,203.6419964862126,0.0006985722263957003,NBPFM
16,20,0.0,300,267,0.001,20,rnn,203.26934978526126,0.0006481879986935265,NBPFM
16,20,0.0,300,268,0.001,20,rnn,203.68892923990884,0.0006760343333758835,NBPFM
16,20,0.0,300,269,0.001,20,rnn,203.77909785445019,0.0006920586983856034,NBPFM
16,20,0.0,300,270,0.001,20,rnn,203.8759255357968,0.0006439739373363605,NBPFM
16,20,0.0,300,271,0.001,20,rnn,203.44502471595683,0.0006591452999786544,NBPFM
16,20,0.0,300,272,0.001,20,rnn,203.09867612777217,0.0006669772171129983,NBPFM
16,20,0.0,300,273,0.001,20,rnn,203.43358259303596,0.0006783589722603679,NBPFM
16,20,0.0,300,274,0.001,20,rnn,202.68960243143061,0.0006556918870242092,NBPFM
16,20,0.0,300,275,0.001,20,rnn,203.39531355006721,0.0006971934716241004,NBPFM
16,20,0.0,300,276,0.001,20,rnn,203.42753404186618,0.0006621140941773461,NBPFM
16,20,0.0,300,277,0.001,20,rnn,203.0081534436954,0.0006909062249569713,NBPFM
16,20,0.0,300,278,0.001,20,rnn,203.28990665558845,0.0006714777900337902,NBPFM
16,20,0.0,300,279,0.001,20,rnn,203.1580554592994,0.0006828274694740803,NBPFM
16,20,0.0,300,280,0.001,20,rnn,203.81378042569725,0.0007043671345942834,NBPFM
16,20,0.0,300,281,0.001,20,rnn,203.1387942734585,0.0006707963491139073,NBPFM
16,20,0.0,300,282,0.001,20,rnn,202.4536899033413,0.0006853427648918593,NBPFM
16,20,0.0,300,283,0.001,20,rnn,202.73141249789987,0.0006881454156496392,NBPFM
16,20,0.0,300,284,0.001,20,rnn,203.67532250189012,0.0006720113557211364,NBPFM
16,20,0.0,300,285,0.001,20,rnn,203.82405992733536,0.0007039640049990867,NBPFM
16,20,0.0,300,286,0.001,20,rnn,203.07627589728241,0.0006913370709435674,NBPFM
16,20,0.0,300,287,0.001,20,rnn,202.9161847842637,0.0006778110793518823,NBPFM
16,20,0.0,300,288,0.001,20,rnn,203.2310538343204,0.0006765254128690538,NBPFM
16,20,0.0,300,289,0.001,20,rnn,203.0523681640625,0.0006597295801858768,NBPFM
16,20,0.0,300,290,0.001,20,rnn,203.3629347278226,0.0006809278637119469,NBPFM
16,20,0.0,300,291,0.001,20,rnn,203.1560519638882,0.0006791885393942075,NBPFM
16,20,0.0,300,292,0.001,20,rnn,203.5507323562458,0.0006600833411568836,NBPFM
16,20,0.0,300,293,0.001,20,rnn,202.96776539792296,0.0006546303363872432,NBPFM
16,20,0.0,300,294,0.001,20,rnn,203.16653704899613,0.0006849062719015575,NBPFM
16,20,0.0,300,295,0.001,20,rnn,202.8883767076718,0.0006718751236637403,NBPFM
16,20,0.0,300,296,0.001,20,rnn,202.84022111790154,0.0006527847488991596,NBPFM
16,20,0.0,300,297,0.001,20,rnn,202.31448528330813,0.0006540101203818365,NBPFM
16,20,0.0,300,298,0.001,20,rnn,203.32039141911332,0.0006903864314056112,NBPFM
16,20,0.0,300,299,0.001,20,rnn,203.46380566012473,0.0006652980284284681,NBPFM
32,20,0.0,300,0,0.001,20,rnn,204.14347297914566,0.008977251715697748,NBPFM
32,20,0.0,300,1,0.001,20,rnn,203.6573246781544,0.003532852782236953,NBPFM
32,20,0.0,300,2,0.001,20,rnn,203.7219714092952,0.002710505896898848,NBPFM
32,20,0.0,300,3,0.001,20,rnn,203.91286394673008,0.0022800419916478936,NBPFM
32,20,0.0,300,4,0.001,20,rnn,204.2148929719002,0.001959655479270144,NBPFM
32,20,0.0,300,5,0.001,20,rnn,204.0928461218393,0.0019716317331986703,NBPFM
32,20,0.0,300,6,0.001,20,rnn,204.30106033817415,0.0017320860567833147,NBPFM
32,20,0.0,300,7,0.001,20,rnn,204.34431720036332,0.001619911019255968,NBPFM
32,20,0.0,300,8,0.001,20,rnn,204.3415036765478,0.0015011618215207672,NBPFM
32,20,0.0,300,9,0.001,20,rnn,204.29017163348453,0.0013641528295470723,NBPFM
32,20,0.0,300,10,0.001,20,rnn,204.61569542013189,0.0012861774446582296,NBPFM
32,20,0.0,300,11,0.001,20,rnn,204.42279380880376,0.001262559423408401,NBPFM
32,20,0.0,300,12,0.001,20,rnn,204.48119739819597,0.0012044546629993184,NBPFM
32,20,0.0,300,13,0.001,20,rnn,204.48599751790366,0.0012248227427843759,NBPFM
32,20,0.0,300,14,0.001,20,rnn,204.42191273679015,0.0012336967868783,NBPFM
32,20,0.0,300,15,0.001,20,rnn,204.5691641530683,0.0010871708099555065,NBPFM
32,20,0.0,300,16,0.001,20,rnn,204.2978279359879,0.0010803606973270015,NBPFM
32,20,0.0,300,17,0.001,20,rnn,204.21167139853202,0.00103193562213702,NBPFM
32,20,0.0,300,18,0.001,20,rnn,204.3913836735551,0.0010854901163408505,NBPFM
