Architecture,Batchsize,Dropout,Epochs,Iteration,LearningRate,Length,Model,TestLoss,TrainLoss,Variables
8,20,0.25,300,31,0.001,20,rnn,0.5349361209138748,0.32646815450761907,EURUSDFX
8,20,0.25,300,32,0.001,20,rnn,0.537116289138794,0.3237549539214821,EURUSDFX
8,20,0.25,300,33,0.001,20,rnn,0.5345074198739503,0.3260438326866396,EURUSDFX
8,20,0.25,300,34,0.001,20,rnn,0.5263398851278007,0.32677382318883813,EURUSDFX
8,20,0.25,300,35,0.001,20,rnn,0.5296391722175383,0.32132054004137234,EURUSDFX
8,20,0.25,300,36,0.001,20,rnn,0.5279815790634002,0.32468514496921214,EURUSDFX
8,20,0.25,300,37,0.001,20,rnn,0.5312034810582796,0.3232789803897181,EURUSDFX
8,20,0.25,300,38,0.001,20,rnn,0.5292124241109817,0.3266793757837306,EURUSDFX
8,20,0.25,300,39,0.001,20,rnn,0.527954666524805,0.3204266760618456,EURUSDFX
8,20,0.25,300,40,0.001,20,rnn,0.5274614517887434,0.32527175778022377,EURUSDFX
8,20,0.25,300,41,0.001,20,rnn,0.5290768680873738,0.3210591745152268,EURUSDFX
8,20,0.25,300,42,0.001,20,rnn,0.5291412983850766,0.3262211854259173,EURUSDFX
8,20,0.25,300,43,0.001,20,rnn,0.5268224094022986,0.3277941149088644,EURUSDFX
8,20,0.25,300,44,0.001,20,rnn,0.5222112683839696,0.32531726119979737,EURUSDFX
8,20,0.25,300,45,0.001,20,rnn,0.5283096652998719,0.3274607622735603,EURUSDFX
8,20,0.25,300,46,0.001,20,rnn,0.5311646367753705,0.3240928304211427,EURUSDFX
8,20,0.25,300,47,0.001,20,rnn,0.5243430516572409,0.32417263238820976,EURUSDFX
8,20,0.25,300,48,0.001,20,rnn,0.5246961711234944,0.31981018722377796,EURUSDFX
8,20,0.25,300,49,0.001,20,rnn,0.5242780289983237,0.32221835046525926,EURUSDFX
8,20,0.25,300,50,0.001,20,rnn,0.5251638456698386,0.32475527892670325,EURUSDFX
8,20,0.25,300,51,0.001,20,rnn,0.5227120887207729,0.31808867353585457,EURUSDFX
8,20,0.25,300,52,0.001,20,rnn,0.5250361218087135,0.3240420886425562,EURUSDFX
8,20,0.25,300,53,0.001,20,rnn,0.5230993670161053,0.32290568154665733,EURUSDFX
8,20,0.25,300,54,0.001,20,rnn,0.5240299047161174,0.3213222300012906,EURUSDFX
8,20,0.25,300,55,0.001,20,rnn,0.5232102846907031,0.32274497488653786,EURUSDFX
8,20,0.25,300,56,0.001,20,rnn,0.5181274262647475,0.3223591350339433,EURUSDFX
8,20,0.25,300,57,0.001,20,rnn,0.5181830040709947,0.3191037974370423,EURUSDFX
8,20,0.25,300,58,0.001,20,rnn,0.514606040411739,0.3189813005587747,EURUSDFX
8,20,0.25,300,59,0.001,20,rnn,0.5159655034702312,0.31905871177072165,EURUSDFX
8,20,0.25,300,60,0.001,20,rnn,0.5223892050725157,0.3165770623312202,EURUSDFX
8,20,0.25,300,61,0.001,20,rnn,0.5168531097231372,0.31948044755926697,EURUSDFX
8,20,0.25,300,62,0.001,20,rnn,0.5158800940199565,0.3222038088947214,EURUSDFX
8,20,0.25,300,63,0.001,20,rnn,0.5158100067287363,0.31626565009355545,EURUSDFX
8,20,0.25,300,64,0.001,20,rnn,0.519360223524673,0.3189569909566192,EURUSDFX
8,20,0.25,300,65,0.001,20,rnn,0.5220349285230842,0.3209620776275794,EURUSDFX
8,20,0.25,300,66,0.001,20,rnn,0.5231794719734499,0.3206588097157017,EURUSDFX
8,20,0.25,300,67,0.001,20,rnn,0.5245462116054309,0.3199709183586541,EURUSDFX
8,20,0.25,300,68,0.001,20,rnn,0.5155996552077673,0.3215851981232884,EURUSDFX
8,20,0.25,300,69,0.001,20,rnn,0.511427226646613,0.31889602742207945,EURUSDFX
8,20,0.25,300,70,0.001,20,rnn,0.511008118990288,0.31616642029695613,EURUSDFX
8,20,0.25,300,71,0.001,20,rnn,0.5104413096622754,0.32360419907396837,EURUSDFX
8,20,0.25,300,72,0.001,20,rnn,0.5140501274376787,0.3120521945097754,EURUSDFX
8,20,0.25,300,73,0.001,20,rnn,0.5167071240082863,0.31752314562759093,EURUSDFX
8,20,0.25,300,74,0.001,20,rnn,0.517944631797652,0.3163107070390896,EURUSDFX
8,20,0.25,300,75,0.001,20,rnn,0.5156103061732425,0.3177283101825304,EURUSDFX
8,20,0.25,300,76,0.001,20,rnn,0.5090061057639378,0.3147759594183455,EURUSDFX
8,20,0.25,300,77,0.001,20,rnn,0.512660161942564,0.31606256535216687,EURUSDFX
8,20,0.25,300,78,0.001,20,rnn,0.5052178027809308,0.317196515579057,EURUSDFX
8,20,0.25,300,79,0.001,20,rnn,0.5133672534458099,0.31445884904874266,EURUSDFX
8,20,0.25,300,80,0.001,20,rnn,0.5179335140893536,0.3206579200923443,EURUSDFX
8,20,0.25,300,81,0.001,20,rnn,0.5154825868786023,0.3158928527226371,EURUSDFX
8,20,0.25,300,82,0.001,20,rnn,0.5072824028871392,0.31315107603547393,EURUSDFX
8,20,0.25,300,83,0.001,20,rnn,0.5070967382641249,0.3158426165019953,EURUSDFX
8,20,0.25,300,84,0.001,20,rnn,0.5089480179131672,0.31632779274256,EURUSDFX
8,20,0.25,300,85,0.001,20,rnn,0.5095161453530352,0.3166780665276512,EURUSDFX
8,20,0.25,300,86,0.001,20,rnn,0.5052627431609298,0.3160738449503658,EURUSDFX
8,20,0.25,300,87,0.001,20,rnn,0.5109611861007188,0.3172041138093318,EURUSDFX
8,20,0.25,300,88,0.001,20,rnn,0.5073823893582949,0.31205631560215386,EURUSDFX
8,20,0.25,300,89,0.001,20,rnn,0.5082058916969966,0.31878377513218953,EURUSDFX
8,20,0.25,300,90,0.001,20,rnn,0.5094802647989284,0.3154227147579834,EURUSDFX
8,20,0.25,300,91,0.001,20,rnn,0.49792205670508005,0.31736480865267014,EURUSDFX
8,20,0.25,300,92,0.001,20,rnn,0.5017985014985966,0.3178283480466694,EURUSDFX
8,20,0.25,300,93,0.001,20,rnn,0.4983594790902189,0.3162957399042063,EURUSDFX
8,20,0.25,300,94,0.001,20,rnn,0.5033890586546672,0.31605685858797,EURUSDFX
8,20,0.25,300,95,0.001,20,rnn,0.5078295610284292,0.32058872286510726,EURUSDFX
8,20,0.25,300,96,0.001,20,rnn,0.5062321640791432,0.3133940788847144,EURUSDFX
8,20,0.25,300,97,0.001,20,rnn,0.5044593421682235,0.3146008918842962,EURUSDFX
8,20,0.25,300,98,0.001,20,rnn,0.49722771082193623,0.3154122802999712,EURUSDFX
8,20,0.25,300,99,0.001,20,rnn,0.4990853240252823,0.31499596264573837,EURUSDFX
8,20,0.25,300,100,0.001,20,rnn,0.5028090896785901,0.3164179959604817,EURUSDFX
8,20,0.25,300,101,0.001,20,rnn,0.5026439369846416,0.3155863312303379,EURUSDFX
8,20,0.25,300,102,0.001,20,rnn,0.5015169694539039,0.3142335000297716,EURUSDFX
8,20,0.25,300,103,0.001,20,rnn,0.5002505445993075,0.31734106180969107,EURUSDFX
8,20,0.25,300,104,0.001,20,rnn,0.49955468865171554,0.3136501095548112,EURUSDFX
8,20,0.25,300,105,0.001,20,rnn,0.4980387489802094,0.3134310346457266,EURUSDFX
8,20,0.25,300,106,0.001,20,rnn,0.5037641069421204,0.31446264155449405,EURUSDFX
8,20,0.25,300,107,0.001,20,rnn,0.5019691783574319,0.31339562512052954,EURUSDFX
8,20,0.25,300,108,0.001,20,rnn,0.5017688775094606,0.3197354693967168,EURUSDFX
8,20,0.25,300,109,0.001,20,rnn,0.4988604546073944,0.3145498124261697,EURUSDFX
8,20,0.25,300,110,0.001,20,rnn,0.49461073011800805,0.31404781293484474,EURUSDFX
8,20,0.25,300,111,0.001,20,rnn,0.4983418011857617,0.3154308477076151,EURUSDFX
8,20,0.25,300,112,0.001,20,rnn,0.4920895741351189,0.31637372597250885,EURUSDFX
8,20,0.25,300,113,0.001,20,rnn,0.5001040631404488,0.3102928481755718,EURUSDFX
8,20,0.25,300,114,0.001,20,rnn,0.5017990743120512,0.31452481192286297,EURUSDFX
8,20,0.25,300,115,0.001,20,rnn,0.4965128576563251,0.30949344538072104,EURUSDFX
8,20,0.25,300,116,0.001,20,rnn,0.49143416186173755,0.31167140911503505,EURUSDFX
8,20,0.25,300,117,0.001,20,rnn,0.49584898921430753,0.3124085952758148,EURUSDFX
8,20,0.25,300,118,0.001,20,rnn,0.4983258976410794,0.3119027249274715,EURUSDFX
8,20,0.25,300,119,0.001,20,rnn,0.5047927311351222,0.31263227204001076,EURUSDFX
8,20,0.25,300,120,0.001,20,rnn,0.5018791230295294,0.3107942412857727,EURUSDFX
8,20,0.25,300,121,0.001,20,rnn,0.5069470962369313,0.3147082973712234,EURUSDFX
8,20,0.25,300,122,0.001,20,rnn,0.4974869677136021,0.31047468832744063,EURUSDFX
8,20,0.25,300,123,0.001,20,rnn,0.4961051632479955,0.3142473943211058,EURUSDFX
8,20,0.25,300,124,0.001,20,rnn,0.49345438558888693,0.3123706746245584,EURUSDFX
8,20,0.25,300,125,0.001,20,rnn,0.4944799946200463,0.3136065256211065,EURUSDFX
8,20,0.25,300,126,0.001,20,rnn,0.49443626980627736,0.3136038619984863,EURUSDFX
8,20,0.25,300,127,0.001,20,rnn,0.4973677250166093,0.31296865626048015,EURUSDFX
8,20,0.25,300,128,0.001,20,rnn,0.49890962571546593,0.31383007268110913,EURUSDFX
8,20,0.25,300,129,0.001,20,rnn,0.4969130179253958,0.3146105425091841,EURUSDFX
8,20,0.25,300,130,0.001,20,rnn,0.49632999541298034,0.31161503505802923,EURUSDFX
8,20,0.25,300,131,0.001,20,rnn,0.49351920828383455,0.31419759976767725,EURUSDFX
8,20,0.25,300,132,0.001,20,rnn,0.495891463452129,0.3114038654953562,EURUSDFX
8,20,0.25,300,133,0.001,20,rnn,0.49431699706662086,0.3103361236312056,EURUSDFX
8,20,0.25,300,134,0.001,20,rnn,0.49606322593265967,0.3168333051826364,EURUSDFX
8,20,0.25,300,135,0.001,20,rnn,0.49373367741223306,0.3100038717991562,EURUSDFX
8,20,0.25,300,136,0.001,20,rnn,0.4944421388609435,0.3115346016342281,EURUSDFX
8,20,0.25,300,137,0.001,20,rnn,0.49463989721831453,0.30954227664618084,EURUSDFX
8,20,0.25,300,138,0.001,20,rnn,0.4939389421093848,0.3094150722026825,EURUSDFX
8,20,0.25,300,139,0.001,20,rnn,0.49005363913633493,0.31148825417603215,EURUSDFX
8,20,0.25,300,140,0.001,20,rnn,0.49031634284283526,0.31198579749913624,EURUSDFX
8,20,0.25,300,141,0.001,20,rnn,0.4953635789213642,0.31340632335312907,EURUSDFX
8,20,0.25,300,142,0.001,20,rnn,0.4948322409263221,0.31035423723440014,EURUSDFX
8,20,0.25,300,143,0.001,20,rnn,0.49091066091611824,0.31547841193374765,EURUSDFX
8,20,0.25,300,144,0.001,20,rnn,0.49317265990921244,0.31230855460769386,EURUSDFX
8,20,0.25,300,145,0.001,20,rnn,0.49286510603081796,0.3139712170807905,EURUSDFX
8,20,0.25,300,146,0.001,20,rnn,0.4823147793130208,0.3064296014847294,EURUSDFX
8,20,0.25,300,147,0.001,20,rnn,0.4920650291186507,0.3090309591222835,EURUSDFX
8,20,0.25,300,148,0.001,20,rnn,0.48739491907819626,0.310766845100349,EURUSDFX
8,20,0.25,300,149,0.001,20,rnn,0.48820872340471516,0.31446059993518294,EURUSDFX
8,20,0.25,300,150,0.001,20,rnn,0.48664629811881693,0.31142204495206954,EURUSDFX
8,20,0.25,300,151,0.001,20,rnn,0.48470769798563373,0.30808362520990834,EURUSDFX
8,20,0.25,300,152,0.001,20,rnn,0.48707054803768796,0.3122986203800606,EURUSDFX
8,20,0.25,300,153,0.001,20,rnn,0.4855691386006212,0.31317854672670364,EURUSDFX
8,20,0.25,300,154,0.001,20,rnn,0.48563071388390755,0.3161070770634118,EURUSDFX
8,20,0.25,300,155,0.001,20,rnn,0.4895906583756529,0.30964846985154254,EURUSDFX
8,20,0.25,300,156,0.001,20,rnn,0.4931271109850176,0.3146063316493265,EURUSDFX
8,20,0.25,300,157,0.001,20,rnn,0.4844051660389029,0.3066195186668186,EURUSDFX
8,20,0.25,300,158,0.001,20,rnn,0.48286676615156154,0.30996106737243234,EURUSDFX
8,20,0.25,300,159,0.001,20,rnn,0.4842728182513227,0.3108369831035855,EURUSDFX
8,20,0.25,300,160,0.001,20,rnn,0.4846110444876455,0.311203007976855,EURUSDFX
8,20,0.25,300,161,0.001,20,rnn,0.48090323789786266,0.31295317207132617,EURUSDFX
8,20,0.25,300,162,0.001,20,rnn,0.4864334504130066,0.3141082045772383,EURUSDFX
8,20,0.25,300,163,0.001,20,rnn,0.4858056629697482,0.31195600394920636,EURUSDFX
8,20,0.25,300,164,0.001,20,rnn,0.48422442937410004,0.3142788308041711,EURUSDFX
8,20,0.25,300,165,0.001,20,rnn,0.4855742785398678,0.31278568454166894,EURUSDFX
8,20,0.25,300,166,0.001,20,rnn,0.4857299191656933,0.3105430118739605,EURUSDFX
8,20,0.25,300,167,0.001,20,rnn,0.4878909725655792,0.3170906419274948,EURUSDFX
8,20,0.25,300,168,0.001,20,rnn,0.48981144687821787,0.30547386836460844,EURUSDFX
8,20,0.25,300,169,0.001,20,rnn,0.4841496469352835,0.30772809840498433,EURUSDFX
8,20,0.25,300,170,0.001,20,rnn,0.4852830427148009,0.30622407457520884,EURUSDFX
8,20,0.25,300,171,0.001,20,rnn,0.49142620704507317,0.311174013722007,EURUSDFX
8,20,0.25,300,172,0.001,20,rnn,0.48759380159198595,0.30939427026176963,EURUSDFX
8,20,0.25,300,173,0.001,20,rnn,0.48521069413231266,0.3099758619021985,EURUSDFX
8,20,0.25,300,174,0.001,20,rnn,0.48708229367771455,0.31143270577153853,EURUSDFX
8,20,0.25,300,175,0.001,20,rnn,0.48061924972521364,0.30848634815824927,EURUSDFX
8,20,0.25,300,176,0.001,20,rnn,0.487223055494088,0.30745848100031575,EURUSDFX
8,20,0.25,300,177,0.001,20,rnn,0.48570443233174665,0.30743866598093383,EURUSDFX
8,20,0.25,300,178,0.001,20,rnn,0.4858519985310493,0.3062203043811424,EURUSDFX
8,20,0.25,300,179,0.001,20,rnn,0.4825721860572856,0.3112431595162038,EURUSDFX
8,20,0.25,300,180,0.001,20,rnn,0.48494028460274463,0.3101292358290765,EURUSDFX
8,20,0.25,300,181,0.001,20,rnn,0.4845384439473511,0.3108662413733621,EURUSDFX
8,20,0.25,300,182,0.001,20,rnn,0.48354410484272947,0.3068953567855461,EURUSDFX
8,20,0.25,300,183,0.001,20,rnn,0.4766731047502128,0.30651010364614506,EURUSDFX
8,20,0.25,300,184,0.001,20,rnn,0.4827006818145834,0.3072142030202573,EURUSDFX
8,20,0.25,300,185,0.001,20,rnn,0.4784653736378557,0.30653903461111487,EURUSDFX
8,20,0.25,300,186,0.001,20,rnn,0.47630852260576784,0.3108973957357868,EURUSDFX
8,20,0.25,300,187,0.001,20,rnn,0.4750603012820726,0.3056078535574739,EURUSDFX
8,20,0.25,300,188,0.001,20,rnn,0.4801470682986321,0.30884807044139473,EURUSDFX
8,20,0.25,300,189,0.001,20,rnn,0.4796820246083762,0.3100511499590451,EURUSDFX
8,20,0.25,300,190,0.001,20,rnn,0.48279806466833236,0.305963914320674,EURUSDFX
8,20,0.25,300,191,0.001,20,rnn,0.47648049274119,0.31025227924348203,EURUSDFX
8,20,0.25,300,192,0.001,20,rnn,0.4813226634456265,0.30627740418878935,EURUSDFX
8,20,0.25,300,193,0.001,20,rnn,0.4830178659289114,0.30651030405074037,EURUSDFX
8,20,0.25,300,194,0.001,20,rnn,0.4795103335893282,0.307397341335653,EURUSDFX
8,20,0.25,300,195,0.001,20,rnn,0.4794346151813384,0.3085137122581082,EURUSDFX
8,20,0.25,300,196,0.001,20,rnn,0.4781082483228817,0.31141294450849616,EURUSDFX
8,20,0.25,300,197,0.001,20,rnn,0.4811888282657951,0.30940754627508504,EURUSDFX
8,20,0.25,300,198,0.001,20,rnn,0.48180222671519046,0.3083558834848865,EURUSDFX
8,20,0.25,300,199,0.001,20,rnn,0.4750385659356271,0.3075176696142843,EURUSDFX
8,20,0.25,300,200,0.001,20,rnn,0.47173026700814563,0.30770106116930646,EURUSDFX
8,20,0.25,300,201,0.001,20,rnn,0.474375449601681,0.3068744277841942,EURUSDFX
8,20,0.25,300,202,0.001,20,rnn,0.47780087846581654,0.30453441868866643,EURUSDFX
8,20,0.25,300,203,0.001,20,rnn,0.4830039930279537,0.31048616262212875,EURUSDFX
8,20,0.25,300,204,0.001,20,rnn,0.48068870668129254,0.30971359906177365,EURUSDFX
8,20,0.25,300,205,0.001,20,rnn,0.4839955793433292,0.31134392970031305,EURUSDFX
8,20,0.25,300,206,0.001,20,rnn,0.48031966580498603,0.31203852666001164,EURUSDFX
8,20,0.25,300,207,0.001,20,rnn,0.48066039335343147,0.31082008682912393,EURUSDFX
8,20,0.25,300,208,0.001,20,rnn,0.4736582684100315,0.3055395115447301,EURUSDFX
8,20,0.25,300,209,0.001,20,rnn,0.4716805231667334,0.30817072389907735,EURUSDFX
8,20,0.25,300,210,0.001,20,rnn,0.47226497426789293,0.30781845756435905,EURUSDFX
8,20,0.25,300,211,0.001,20,rnn,0.4808166178484117,0.3101157807214286,EURUSDFX
8,20,0.25,300,212,0.001,20,rnn,0.47652210839973985,0.3062751760245651,EURUSDFX
8,20,0.25,300,213,0.001,20,rnn,0.47200550555541954,0.3063104413049195,EURUSDFX
8,20,0.25,300,214,0.001,20,rnn,0.475396888791233,0.3040531824433034,EURUSDFX
8,20,0.25,300,215,0.001,20,rnn,0.4797453023092721,0.3071209155423667,EURUSDFX
8,20,0.25,300,216,0.001,20,rnn,0.4741265152891477,0.3099733477318159,EURUSDFX
8,20,0.25,300,217,0.001,20,rnn,0.47664177265538965,0.3092761259245616,EURUSDFX
8,20,0.25,300,218,0.001,20,rnn,0.478660827762978,0.3080290112524263,EURUSDFX
8,20,0.25,300,219,0.001,20,rnn,0.47561850743268125,0.30899227606833624,EURUSDFX
8,20,0.25,300,220,0.001,20,rnn,0.47320910110589,0.3091685770339863,EURUSDFX
8,20,0.25,300,221,0.001,20,rnn,0.47498568307648426,0.3058292868957725,EURUSDFX
8,20,0.25,300,222,0.001,20,rnn,0.47468849135342467,0.308206875037442,EURUSDFX
8,20,0.25,300,223,0.001,20,rnn,0.4724853569942136,0.30589748754776935,EURUSDFX
8,20,0.25,300,224,0.001,20,rnn,0.47482087903766224,0.31206967052753254,EURUSDFX
8,20,0.25,300,225,0.001,20,rnn,0.47428050436960756,0.3086185043537489,EURUSDFX
8,20,0.25,300,226,0.001,20,rnn,0.4811071601285729,0.30643057306447335,EURUSDFX
8,20,0.25,300,227,0.001,20,rnn,0.471219160543975,0.3065288121741946,EURUSDFX
8,20,0.25,300,228,0.001,20,rnn,0.47347020702336423,0.3093102110489722,EURUSDFX
8,20,0.25,300,229,0.001,20,rnn,0.4741333466704174,0.3037914876495638,EURUSDFX
8,20,0.25,300,230,0.001,20,rnn,0.4728776777303347,0.3031765949982469,EURUSDFX
8,20,0.25,300,231,0.001,20,rnn,0.4722137854144137,0.3066190739552821,EURUSDFX
8,20,0.25,300,232,0.001,20,rnn,0.47104993053982336,0.30325131094263447,EURUSDFX
8,20,0.25,300,233,0.001,20,rnn,0.46761243742319847,0.3072666472565102,EURUSDFX
8,20,0.25,300,234,0.001,20,rnn,0.4759121320100241,0.3085152246458556,EURUSDFX
8,20,0.25,300,235,0.001,20,rnn,0.47556529923151897,0.30338043314955565,EURUSDFX
8,20,0.25,300,236,0.001,20,rnn,0.4714220268751985,0.30791177840963485,EURUSDFX
8,20,0.25,300,237,0.001,20,rnn,0.4739760456065978,0.3082159266116158,EURUSDFX
8,20,0.25,300,238,0.001,20,rnn,0.47637153713292973,0.311866242358441,EURUSDFX
8,20,0.25,300,239,0.001,20,rnn,0.4728651282287413,0.3051237526439851,EURUSDFX
8,20,0.25,300,240,0.001,20,rnn,0.4688542546123587,0.30813974318324877,EURUSDFX
8,20,0.25,300,241,0.001,20,rnn,0.47226818186301056,0.3078746973506866,EURUSDFX
8,20,0.25,300,242,0.001,20,rnn,0.47182904664547215,0.3039261700325115,EURUSDFX
8,20,0.25,300,243,0.001,20,rnn,0.4756257288878964,0.307778130335513,EURUSDFX
8,20,0.25,300,244,0.001,20,rnn,0.47656384286701037,0.3076102645486914,EURUSDFX
8,20,0.25,300,245,0.001,20,rnn,0.48123274399067767,0.3061358071463082,EURUSDFX
8,20,0.25,300,246,0.001,20,rnn,0.47248363887430517,0.3028567701738368,EURUSDFX
8,20,0.25,300,247,0.001,20,rnn,0.4716602001459368,0.30682171268328545,EURUSDFX
8,20,0.25,300,248,0.001,20,rnn,0.47344224996143774,0.30642469375524467,EURUSDFX
8,20,0.25,300,249,0.001,20,rnn,0.4721709689305675,0.3034961669835993,EURUSDFX
8,20,0.25,300,250,0.001,20,rnn,0.47304227699836093,0.3101795711103947,EURUSDFX
8,20,0.25,300,251,0.001,20,rnn,0.4756456614341787,0.3055739186463817,EURUSDFX
8,20,0.25,300,252,0.001,20,rnn,0.46839446862859113,0.3054500135683244,EURUSDFX
8,20,0.25,300,253,0.001,20,rnn,0.46806284673111415,0.30542726578411233,EURUSDFX
8,20,0.25,300,254,0.001,20,rnn,0.4690183053414027,0.3040913546117403,EURUSDFX
8,20,0.25,300,255,0.001,20,rnn,0.4700352816331771,0.300597112746008,EURUSDFX
8,20,0.25,300,256,0.001,20,rnn,0.4724234651013087,0.3076675290702492,EURUSDFX
8,20,0.25,300,257,0.001,20,rnn,0.4704620497681761,0.30937510744858815,EURUSDFX
8,20,0.25,300,258,0.001,20,rnn,0.4664911232007447,0.3053672464304073,EURUSDFX
8,20,0.25,300,259,0.001,20,rnn,0.46926552081300366,0.30338782724994484,EURUSDFX
8,20,0.25,300,260,0.001,20,rnn,0.46856905776326374,0.30738803920566393,EURUSDFX
8,20,0.25,300,261,0.001,20,rnn,0.4694066758277596,0.3014500725173181,EURUSDFX
8,20,0.25,300,262,0.001,20,rnn,0.46437679543610544,0.30802591096970344,EURUSDFX
8,20,0.25,300,263,0.001,20,rnn,0.4690927088420878,0.30612092256866474,EURUSDFX
8,20,0.25,300,264,0.001,20,rnn,0.4671573227131239,0.3065069434383223,EURUSDFX
8,20,0.25,300,265,0.001,20,rnn,0.47026851372693174,0.3069286080057262,EURUSDFX
8,20,0.25,300,266,0.001,20,rnn,0.46794625131353257,0.3060020290875948,EURUSDFX
8,20,0.25,300,267,0.001,20,rnn,0.46785986311333155,0.30524945619606203,EURUSDFX
8,20,0.25,300,268,0.001,20,rnn,0.4667338426074674,0.30300894507797815,EURUSDFX
8,20,0.25,300,269,0.001,20,rnn,0.4649397569798654,0.3065141354116701,EURUSDFX
8,20,0.25,300,270,0.001,20,rnn,0.4668259615859678,0.3021601847102565,EURUSDFX
8,20,0.25,300,271,0.001,20,rnn,0.4663606256406794,0.30266548861419,EURUSDFX
8,20,0.25,300,272,0.001,20,rnn,0.4699658965391497,0.30928235240681196,EURUSDFX
8,20,0.25,300,273,0.001,20,rnn,0.4657051285268158,0.30082740390332796,EURUSDFX
8,20,0.25,300,274,0.001,20,rnn,0.46392279046197094,0.3046866138215347,EURUSDFX
8,20,0.25,300,275,0.001,20,rnn,0.467480228633009,0.3050326547955954,EURUSDFX
8,20,0.25,300,276,0.001,20,rnn,0.46642868829670775,0.30479209277258124,EURUSDFX
8,20,0.25,300,277,0.001,20,rnn,0.4653729063368613,0.3057116460335511,EURUSDFX
8,20,0.25,300,278,0.001,20,rnn,0.4675501231704989,0.3043520972132683,EURUSDFX
8,20,0.25,300,279,0.001,20,rnn,0.46921401230558274,0.3077566756676602,EURUSDFX
8,20,0.25,300,280,0.001,20,rnn,0.46605552276296003,0.3071193570491447,EURUSDFX
8,20,0.25,300,281,0.001,20,rnn,0.46821018580787926,0.30563643835084414,EURUSDFX
8,20,0.25,300,282,0.001,20,rnn,0.4685243207921264,0.3082061304600649,EURUSDFX
8,20,0.25,300,283,0.001,20,rnn,0.46515693795937363,0.3076374805983036,EURUSDFX
8,20,0.25,300,284,0.001,20,rnn,0.46829618625743413,0.3063610122809487,EURUSDFX
8,20,0.25,300,285,0.001,20,rnn,0.4665005146175302,0.30115713271242317,EURUSDFX
8,20,0.25,300,286,0.001,20,rnn,0.4654804997706926,0.3022024543775666,EURUSDFX
8,20,0.25,300,287,0.001,20,rnn,0.4686759302532801,0.3036279432796022,EURUSDFX
8,20,0.25,300,288,0.001,20,rnn,0.4645382042533608,0.3045229064200514,EURUSDFX
8,20,0.25,300,289,0.001,20,rnn,0.4650557952862914,0.30599189493604884,EURUSDFX
8,20,0.25,300,290,0.001,20,rnn,0.46788703786429536,0.3040740167902362,EURUSDFX
8,20,0.25,300,291,0.001,20,rnn,0.46681157876086493,0.3057332164658013,EURUSDFX
8,20,0.25,300,292,0.001,20,rnn,0.4651460367184813,0.30110742572334503,EURUSDFX
8,20,0.25,300,293,0.001,20,rnn,0.46547530719669916,0.30775030910648327,EURUSDFX
8,20,0.25,300,294,0.001,20,rnn,0.46435365209015467,0.3045658911428144,EURUSDFX
8,20,0.25,300,295,0.001,20,rnn,0.46936428562928273,0.30570162103701665,EURUSDFX
8,20,0.25,300,296,0.001,20,rnn,0.46965012995786565,0.30560238002448953,EURUSDFX
8,20,0.25,300,297,0.001,20,rnn,0.46347914844430904,0.30094493733298394,EURUSDFX
8,20,0.25,300,298,0.001,20,rnn,0.4600612655762703,0.2999812572874049,EURUSDFX
8,20,0.25,300,299,0.001,20,rnn,0.4609036383930073,0.30254253012038046,EURUSDFX
16,20,0.25,300,0,0.001,20,rnn,0.5716898574704125,0.3580591830434979,EURUSDFX
16,20,0.25,300,1,0.001,20,rnn,0.5432681572693651,0.3439175450914009,EURUSDFX
16,20,0.25,300,2,0.001,20,rnn,0.5448816178306457,0.341033138014296,EURUSDFX
16,20,0.25,300,3,0.001,20,rnn,0.5446002694868273,0.34629982962243017,EURUSDFX
16,20,0.25,300,4,0.001,20,rnn,0.5350949112125623,0.3413563057459811,EURUSDFX
16,20,0.25,300,5,0.001,20,rnn,0.5422297690504341,0.3370419746284844,EURUSDFX
16,20,0.25,300,6,0.001,20,rnn,0.5431730805705952,0.33928697227790794,EURUSDFX
16,20,0.25,300,7,0.001,20,rnn,0.5341694363823501,0.3364257770440271,EURUSDFX
16,20,0.25,300,8,0.001,20,rnn,0.5362638263131982,0.33676792144454937,EURUSDFX
16,20,0.25,300,9,0.001,20,rnn,0.5301159058687508,0.3383586054207176,EURUSDFX
16,20,0.25,300,10,0.001,20,rnn,0.5312886403132511,0.3374781881769498,EURUSDFX
16,20,0.25,300,11,0.001,20,rnn,0.5404564612495002,0.3345167184629107,EURUSDFX
16,20,0.25,300,12,0.001,20,rnn,0.522212883798025,0.34036431701913955,EURUSDFX
16,20,0.25,300,13,0.001,20,rnn,0.5299409924335378,0.3312989792596268,EURUSDFX
16,20,0.25,300,14,0.001,20,rnn,0.5158577445213512,0.3351281926997246,EURUSDFX
16,20,0.25,300,15,0.001,20,rnn,0.5121970594089519,0.32943305877908585,EURUSDFX
16,20,0.25,300,16,0.001,20,rnn,0.5094959255187742,0.32966441168419774,EURUSDFX
16,20,0.25,300,17,0.001,20,rnn,0.5086214021649412,0.330489449323185,EURUSDFX
16,20,0.25,300,18,0.001,20,rnn,0.5074638432712966,0.3280752485878365,EURUSDFX
16,20,0.25,300,19,0.001,20,rnn,0.5151215830958018,0.328705502013045,EURUSDFX
16,20,0.25,300,20,0.001,20,rnn,0.5136150250672012,0.33219235827044774,EURUSDFX
16,20,0.25,300,21,0.001,20,rnn,0.5039650847514471,0.3288366817819175,EURUSDFX
